(582.2595141721024, 551.2357413628292)
(582.3866478838024, 305.8356196809389)
(583.391904857074, 607.7431002298356)
(583.4508959726159, 721.8644442388082)
(584.5972650976998, 633.8532579073509)
(584.712921776533, 452.5682643739823)
(585.1448416060414, 631.2543315985696)
(585.3415683678666, 326.91450639363785)
(586.241151370655, 634.029291319849)
(586.8262478675698, 749.1606244807858)
(587.1778265428393, 329.7145510469633)
(587.5267991904037, 326.97275655041824)
(587.6788888612261, 308.1452163754549)
(588.0367294297839, 638.5742264753359)
(588.4396756104359, 406.082209217362)
(588.5600010024922, 329.6559521522681)
(588.8721896344703, 634.3110326127913)
(589.0162538982776, 537.6072694509743)
(589.0387564972114, 753.4882805363092)
(589.1929914399769, 612.4928536841089)
(589.3376212934721, 609.2375921166272)
(589.6946480994242, 278.83763070509184)
(589.9824923388655, 612.325455629422)
(590.1875061790515, 613.307132138626)
(590.5805337571522, 334.90321801772365)
(590.6092283849938, 434.0354245999866)
(590.8902041335683, 335.7074231423192)
(591.0240966043594, 516.8980954807696)
(591.0365668108072, 335.5986065698511)
(591.0400747797478, 462.94085166503885)
(591.8018575740124, 791.8580751406844)
(592.8462348062316, 435.87414615444465)
(593.1158432821389, 637.7911424146931)
(593.670739626557, 774.2117950184222)
(594.0046090926119, 540.6375388837338)
(594.1147904981824, 484.73300830059213)
(594.6940087262393, 764.5499262296097)
(594.7043999768739, 634.935567232899)
(594.8826618029717, 543.7351568834652)
(594.9619627204246, 433.3428891398688)
(595.2326033711613, 637.464786059214)
(595.5550878136294, 543.335606133799)
(595.7180041797488, 754.8811990930044)
(595.7522899973461, 639.9532236818166)
(595.8048896790147, 383.67733518187276)
(596.2963849079488, 610.9867195557144)
(596.7182911465907, 745.4363312397835)
(596.8078398019843, 439.13041239793125)
(597.0165642480174, 542.4672072382715)
(597.1393057719378, 546.0923847547094)
(597.6332341783834, 546.9518948139211)
(597.8928782170451, 546.8795456870663)
(598.2318647338409, 731.1449298803936)
(598.7829891222617, 772.5479518800812)
(599.1153633741242, 327.28166473238184)
(599.3834658307165, 391.6040347890653)
(599.6628092368161, 329.1852356765001)
(599.9708814729564, 328.9561925526534)
(600.0788874982698, 329.1675955544029)
(600.2025198932868, 712.537691975456)
(600.6126580429509, 478.63392174695935)
(600.7036990394778, 238.1668278664776)
(602.1156183883711, 327.3616404141993)
(602.4400363712241, 481.62968322359313)
(602.6351121903831, 231.0315966927722)
(602.7172994370366, 688.7927455170509)
(603.1961381988322, 432.0328026369522)
(603.4987694411496, 677.7114663552294)
(603.5332513359921, 236.4329339660544)
(603.6350217262934, 677.6984440027584)
(603.7935845368148, 678.4576970667513)
(603.8057130064481, 678.5157723348441)
(603.8079994111697, 678.4941837395999)
(603.8949051961804, 677.6736055632216)
(604.6969203739237, 636.0056032164633)
(605.754305446022, 374.3090697910175)
(606.1234465827772, 689.6138748064187)
(606.9198645456971, 649.1114606341974)
(607.6500809330412, 409.91494167119083)
(608.0162369934535, 380.18324142790857)
(608.2673868308789, 636.38794194936)
(608.3678202420426, 635.4396337858693)
(608.4197877432546, 690.167460105165)
(609.0740929007538, 628.7708955627446)
(609.7954461239242, 707.1966667197872)
(610.06779160737, 415.27027447398524)
(610.5774095625916, 614.5763417164314)
(611.2943693955579, 607.8066935025654)
(611.4340664133389, 797.2933971697091)
(611.8938345869728, 739.7228327977159)
(612.3499723351877, 368.0986591202444)
(612.8121352920687, 421.34911339911395)
(613.0625116813927, 319.22293026081826)
(613.558672311498, 411.09378457181276)
(613.6117327409213, 300.15946829578036)
(614.1045228535401, 300.0077187339589)
(614.1300287152485, 318.4292610900511)
(614.1825534617938, 704.7540699013049)
(614.2199108380943, 300.7016528809214)
(614.5801791012308, 371.49942194117097)
(614.6105322754005, 576.494958752329)
(615.4009067086874, 320.24343356906735)
(615.5886664503082, 734.9365905312405)
(615.7693885959743, 565.5528539648931)
(615.816338422295, 634.2912413631126)
(616.2460272218999, 738.0842591323363)
(616.6677315368307, 429.8894243896494)
(616.8334608756529, 316.419334603704)
(616.9690651184081, 530.6115732292883)
(617.1715295943005, 463.09128562420847)
(617.2966698258756, 743.1150958941662)
(617.4941547510615, 363.2549509850709)
(617.912845598452, 405.88445136722373)
(618.1131206339459, 324.1151064486122)
(618.350773723959, 541.1790070386836)
(618.7265841581582, 327.80442721291365)
(618.8211263672106, 328.3729965266438)
(618.8322717276264, 365.8740821374032)
(619.3373744052458, 531.8633672597598)
(619.6378984734639, 529.0257714446377)
(619.8982938035665, 637.633422417525)
(620.4480511007125, 412.46830766118615)
(620.5551307950109, 412.7463905695078)
(620.7350977815929, 327.8579667439572)
(620.7510178731208, 412.5287535789865)
(620.8484002700377, 760.1219981642503)
(621.030279242859, 328.27933691962266)
(621.1713962000365, 722.4441039801453)
(621.2740345815498, 459.2405556991133)
(621.3707192079646, 512.6642038213452)
(621.4945673826661, 371.0850626487882)
(621.873957636461, 765.0327182139075)
(623.6565004407402, 357.45255100470825)
(623.9344496246889, 359.12411525472527)
(625.0218645026274, 310.3314846580648)
(625.3471402651677, 367.6199242274672)
(625.5706824980464, 473.0074857212951)
(625.9125654960568, 734.4448671338517)
(626.0208486759748, 463.1422295197879)
(626.5508075782976, 428.316991962969)
(626.567872567647, 463.5918592619613)
(626.6151296209518, 463.1456506854309)
(627.0185053115688, 328.02545910675985)
(627.3456785788507, 453.5415349038684)
(627.5778232305947, 454.05574526066545)
(627.6639178412452, 453.2428263209778)
(628.0602238499919, 383.9361927743694)
(628.2350398486383, 523.9174112280591)
(628.6810622916006, 393.0013562129956)
(629.0037682794784, 352.41761976830327)
(629.4204872007783, 392.1167082034134)
(629.4942095085312, 435.9609227239074)
(629.6654139116283, 802.3408803891091)
(629.8687263662077, 394.8123828362536)
(630.3680852620116, 427.7096495539527)
(630.5373761231964, 537.7832424085511)
(630.6694461431592, 762.1701206015408)
(630.7239240353239, 695.5443797741735)
(630.933476726667, 401.21570668290553)
(631.1701751839563, 390.02338138618524)
(631.6947402927874, 463.1748930659193)
(631.7435897485648, 414.72191849511046)
(632.3022215241758, 409.44722885688117)
(632.7467962413989, 399.2010490247902)
(632.9524489877884, 696.0816164325615)
(633.2285660606824, 415.0181911040972)
(633.2983073665627, 400.04202868566347)
(633.3101153029577, 753.1694132547593)
(633.4728008004325, 398.39443406653237)
(633.6416087892962, 346.28195173006486)
(633.8117690902644, 395.1938418264852)
(633.8962734163746, 447.39295698710174)
(634.0101970784158, 693.7146912205264)
(634.1377928608547, 469.81400305042143)
(634.388195005802, 347.34770011361525)
(634.612188900177, 469.63716681666824)
(634.7321266477397, 396.9952816051333)
(634.8220901982122, 385.65423002486943)
(635.019033004716, 470.5383439516313)
(635.2107948761898, 426.939157290372)
(635.7987463175785, 536.3171754748146)
(636.1600571259461, 760.3831351626092)
(637.4224237775093, 763.5784151141737)
(637.7974453704485, 674.4333602539429)
(637.9307482956444, 356.3017882712868)
(637.9752415602658, 443.56431942443965)
(638.2892794672966, 352.9164802049363)
(639.3765008637754, 342.65076370824187)
(639.6055340475475, 354.79542755251646)
(639.6220760647228, 542.5850532271934)
(639.8637204141297, 338.05035960307686)
(639.9917198235262, 463.2226572447152)
(640.8701126270053, 622.1905963555542)
(640.8862871350393, 328.3951227858009)
(640.988162524788, 327.43319923229274)
(641.245247320967, 463.22987357100493)
(641.2656949437786, 324.8126942079937)
(641.3315815295612, 677.3316132476434)
(641.4764434123001, 467.07844200694774)
(641.8499453629062, 758.5312925424578)
(641.8613340180049, 466.93496988770954)
(642.1958494196307, 468.9467188646045)
(642.8422432562686, 673.9512022031961)
(643.638589513432, 477.62324285579973)
(644.0591180673438, 327.3030024983022)
(644.3188048606511, 295.9847471666934)
(644.6085766200447, 417.2886552126528)
(644.896982455243, 290.52550281219146)
(645.1558142730325, 417.3978364338369)
(645.4197223492422, 328.51596737084765)
(646.4059886479788, 329.39521374046353)
(646.4159005829852, 479.90607122792255)
(646.7994675478366, 496.63251154985375)
(646.83291556786, 420.68047040667204)
(647.0379886131639, 328.5591043532724)
(648.1175105371099, 327.13094222667235)
(648.578259209202, 661.1157067804816)
(648.9164086359979, 424.7585455645231)
(649.1851420584732, 368.4702738421719)
(649.259178561812, 511.4250176400765)
(649.4514727677449, 424.6734149647399)
(650.0264856004488, 332.62284993338864)
(650.2699936891308, 684.6617721985383)
(651.6404030639096, 463.289716562744)
(651.7016103338478, 641.0390389919119)
(651.8639951543989, 430.5279333009803)
(652.585400189542, 509.4486004226412)
(652.6189269002037, 531.6302764997159)
(652.7471917580144, 429.69893940533495)
(654.0963467021354, 375.48099583857584)
(654.1412293530367, 328.74845043171814)
(654.9917111062995, 646.7643114663006)
(655.8683753156565, 551.1722004096159)
(656.0882697329267, 767.4710695632205)
(656.2240859582096, 326.78725452782777)
(656.4446495698801, 286.96951948412936)
(656.8222596893744, 506.93108866289793)
(657.1734138374836, 338.99426373346205)
(657.2831597151982, 641.6367319106923)
(658.7962820268772, 574.0187999657489)
(659.3067479744157, 571.8502996684988)
(659.8667609381592, 423.01630570203014)
(659.9937559328048, 575.981910801173)
(662.0165949983898, 672.1186078615477)
(662.2244967965132, 420.80326658240665)
(663.2552788748525, 555.0766236327404)
(663.4383457717619, 627.8632586318084)
(665.8885530657461, 457.97856517144123)
(666.3807416491966, 675.6918385543486)
(666.6582443007084, 540.620553500966)
(666.7135918557551, 347.49923536110384)
(667.2517777177723, 619.3299336394297)
(667.349506191858, 421.825774411151)
(667.8482563083758, 535.5652870237384)
(668.149640364745, 329.1218627638434)
(669.1690426665853, 671.4350105591745)
(669.8656910476798, 499.1807745839822)
(670.2312612569585, 456.3597739144145)
(670.3464437234873, 673.4838663020865)
(671.4636166709073, 326.14115688856003)
(673.6865892792661, 353.71559161074595)
(675.0329676469546, 670.8745641939777)
(675.3517043337449, 503.6900378482109)
(675.3633977764823, 601.1785437219859)
(676.2668672975755, 683.7862978899773)
(676.2964946429395, 561.969691248238)
(676.475385234126, 407.4269702131242)
(677.477936640709, 494.65763243134234)
(678.4549486404026, 563.1105641249726)
(678.5606708269663, 606.4200787050402)
(679.2180655244368, 631.8295868949342)
(679.7332064692523, 485.0770652707762)
(682.1978263005005, 474.6071625036259)
(682.9628521240181, 491.3985346890228)
(683.0553652213375, 583.9662113748944)
(684.0296604186842, 579.0989850003907)
(684.2286767827165, 578.1047712358)
(684.6331182517074, 580.4356699737448)
(684.6355095126465, 419.0755100162129)
(684.897991517388, 579.8429624887692)
(685.0468883160473, 325.56527827990016)
(686.3905187716858, 567.3049906612098)
(687.9860378707215, 587.8625306860274)
(688.0574863582117, 449.714856487521)
(689.6836720833426, 426.281738822311)
(689.7156336943049, 569.0625140699552)
(691.2436283971047, 709.8481251739896)
(692.1846393212368, 645.3741112278392)
(692.595262265626, 430.43802038996876)
(693.3991532620886, 427.0230269448793)
(695.6837942467811, 417.3176887566921)
(695.7657904199289, 520.4695248201167)
(696.3427337122461, 517.5873248291834)
(696.7479132768003, 636.2358204452295)
(699.2989709720196, 523.3736448866682)
(699.5781565649202, 324.94920825201274)
(699.6263911677279, 501.18335997778763)
(702.1456553156265, 655.779113014029)
(702.3635005891115, 444.3821355815335)
(702.7886232059332, 705.5015058840079)
(704.1203249126168, 381.47862966795225)
(705.0782442825573, 534.6855668117074)
(707.0294491101986, 737.3178384335524)
(707.2228011783916, 529.8866871631675)
(707.669972265337, 638.981146213795)
(709.0779203863245, 453.966938899831)
(710.9035283340447, 647.3785989867)
(711.4984121460695, 639.9434477971329)
(711.772842235398, 519.7050503546958)
(712.0210651531086, 650.2808101933927)
(713.1127859214155, 667.2350742941719)
(713.6621539567923, 431.0657662348806)
(715.0558119326304, 647.8232408476026)
(715.332859186469, 648.4369123932345)
(716.2125814846809, 647.947112002847)
(717.0961204574356, 413.91091176509326)
(717.6073085051071, 324.184841374439)
(718.3565561526175, 666.7338994026372)
(721.957124227677, 541.9976570396324)
(722.2078030499, 676.7354776185525)
(723.376584444195, 666.2541087131897)
(723.7489481888852, 298.0946632849999)
(724.2480815093129, 278.66496818589354)
(724.6503170348276, 643.2492588566342)
(728.0923336245378, 358.97780843835363)
(728.6590050313287, 481.9188469945852)
(729.4171379242478, 274.0157385589292)
(729.4232318330294, 695.4737401243283)
(729.920149290043, 271.8789059229682)
(731.5785221038575, 549.9060257823386)
(733.3744829579775, 688.3998825803353)
(733.6529390493022, 783.6467337053324)
(735.206359377155, 323.43870913217063)
(735.530051843491, 693.174560081595)
(737.1465655618756, 597.4537259014131)
(737.3055003927677, 692.5061146608352)
(741.2475461818769, 726.1811468327934)
(745.0075111594521, 274.4757001948075)
(746.3767311948973, 631.1527072983156)
(748.543099044422, 256.8131820483897)
(748.6193381885486, 192.44325134058084)
(749.254651995022, 723.5751378583948)
(750.4421045915941, 247.32643726128885)
(751.5413353601757, 650.0084794055279)
(752.0271777079372, 651.7822712192375)
(755.1590161268349, 663.2164934003611)
(756.3072988962742, 218.02604812966348)
(756.3838252031721, 159.45908759686017)
(760.7625249696497, 683.6746896840582)
(761.2328189977131, 234.4164258417949)
(762.2622364721551, 406.7248226253591)
(762.8216618809772, 719.1595911747836)
(763.8311096008515, 243.06261213568115)
(766.1965556030088, 250.93397447601257)
(769.8548839804297, 716.8705443783714)
(773.5518588591979, 730.368058141149)
(779.0376246826986, 369.18649979685034)
(782.5484038425286, 208.9144587427757)
(785.7027456890293, 402.9953545290029)
(788.7428765560326, 220.65610005865634)
(790.6089332584912, 659.8283570804946)
(792.6076731121267, 338.82077279553977)
(802.8950809377695, 658.6541048804454)
(806.2420948039633, 663.7578470493711)
(807.7116050223381, 665.9986508132691)
(820.3775936842329, 431.22918405748055)
